v_index	tmin	tmax	file_name	MD5_hash	creator	video_id	width	height	codec_name	bit_rate	nb_frames	pix_fmt	duration	r_frame_rate	horizontal_flip	vertical_flip
107	151	156	apple_F07CC61B-30FC-4614-BDAD-3240B61F6793.mov	95a509a104d3e0edbc2859407ec09576	apple	F07CC61B-30FC-4614-BDAD-3240B61F6793	3840	2160	hevc	13198253	48241	yuv420p10le	201.205001	5994/25	0	0
108	450	455	apple_F390FE3B-FA61-483D-BADC-2447F89951BA.mov	91e9ce97c0908e31fb5deca3c7db115f	apple	F390FE3B-FA61-483D-BADC-2447F89951BA	3840	2160	hevc	11921793	122401	yuv420p10le	510.513334	5994/25	0	0
109	20	30	apple_F439B0A7-D18C-4B14-9681-6520E6A74FE9.mov	afad758b27345848b2c28f9390dd7d5d	apple	F439B0A7-D18C-4B14-9681-6520E6A74FE9	3840	2160	hevc	9547020	21073	yuv420p10le	87.891667	5994/25	0	0
110	70	92	apple_F604AF56-EA77-4960-AEF7-82533CC1A8B3.mov	042389bccbd10dc1ec8f5249221f09cf	apple	F604AF56-EA77-4960-AEF7-82533CC1A8B3	3840	2160	hevc	9560553	69121	yuv420p10le	288.291667	5994/25	0	0
111	60	95	apple_F9518D54-04A7-4793-8666-CFC114D73CE5.mov	78b2d13a3c36f5ed9a44a716c630636a	apple	F9518D54-04A7-4793-8666-CFC114D73CE5	3840	2160	hevc	13819908	105697	yuv420p10le	440.844999	5994/25	0	0
112	300	380	apple_F9F918CD-E15F-4F01-A326-84A44650C5C9.mov	2a1496f7fe4dd2906d9e7b8cea98381f	apple	F9F918CD-E15F-4F01-A326-84A44650C5C9	3840	2160	hevc	12865859	129601	yuv420p10le	540.543335	5994/25	0	0
113	210	245	apple_FE876489-CBD5-479B-A8F0-1B67F0741CEA.mov	ae69f1f263c10487ac08e68f497766d7	apple	FE876489-CBD5-479B-A8F0-1B67F0741CEA	3840	2160	hevc	13641381	86401	yuv420p10le	360.363334	5994/25	0	0
114	330	350	apple_FE8E1F9D-59BA-4207-B626-28E34D810D0A.mov	a9b9286cc54c77e1a9427ea4ac0f7e2d	apple	FE8E1F9D-59BA-4207-B626-28E34D810D0A	3840	2160	hevc	9564659	158401	yuv420p10le	660.003333	240/1	0	0
115	1	8	cash_falling (1080p).mp4	79c10600147b0eb3da8efa6c82a7a35e	unknown	unknown	1920	1080	h264	4370860	284	yuv420p	11.360000	25/1	0	0
116	1.5	4.5	close-up_skiing_footage (Original).mp4	6ed9fca078cdb08d6c9b37e8b990e414	unknown	unknown	3840	2160	h264	75087198	324	yuv420p	12.960000	25/1	0	0
117	6	8.5	counting_money (2160p).mp4	b2c0bdc6e33149f434c28173097b55c7	unknown	unknown	3840	2160	h264	22160222	243	yuv420p	9.720000	25/1	0	0
118	3.79	5.68	couple_swimming_under_the_sea (720p).mp4	17682ef79d6403ba67363b1233299da2	unknown	unknown	1280	720	h264	2498896	219	yuv420p	7.307300	30000/1001	0	0
119	1.0	3.5	coverr-wood-processing-7754-1080p.mp4	613e9ebe51459f9c62da30d422fbd884	unknown	unknown	1920	1080	h264	4487709	716	yuv420p	23.890560	30000/1001	0	0
120	0.2	2.7	dancing_feet (Original).mp4	b7c3d211bfbd940823975a767f4777d4	unknown	unknown	1920	1080	h264	6365083	271	yuv420p	9.033333	30/1	0	0
121	1	3.5	factory_1.mp4	27288d46cc7ed8755b7962a2a7b24089	unknown	unknown	1920	1080	h264	1364442	160	yuv420p	5.284000	30000/1001	0	0
122	1	3.5	factory_10.mp4	b10aa9bfcefcf66f350d66177f149cdd	unknown	unknown	1920	1080	h264	2438305	262	yuv420p	8.593000	30000/1001	0	0
123	3	5.5	factory_11.mp4	0479ba64f16d68e1e71d270517e404d8	unknown	unknown	1920	1080	h264	2715350	647	yuv420p	20.934000	30000/1001	0	0
124	0	2.5	factory_12.mp4	4290f9966243f83d9eea045e678f3de5	unknown	unknown	1920	1080	h264	3987151	261	yuv420p	8.373000	30000/1001	0	0
125	0	2.5	factory_13.mp4	61f278e0c36d6f02d54e4c07759f8271	unknown	unknown	1920	1080	h264	3594690	391	yuv420p	8.055000	30000/1001	0	0
126	0	2.5	factory_14.mp4	def6a1b2dbff344297ef8b0b061cd85e	unknown	unknown	1920	1080	h264	3805497	489	yuv420p	15.999000	30000/1001	0	0
127	0	2.5	factory_15.mp4	7475872af9cc126aee646c7b2ed47999	unknown	unknown	1920	1080	h264	4077526	280	yuv420p	4.874000	30000/1001	0	0
128	0	2.5	factory_16.mp4	6d3edb1618d67ef5d21bf8b337bfdcfd	unknown	unknown	1920	1080	h264	4028274	439	yuv420p	13.963000	30000/1001	0	0
129	0	2.5	factory_17.mp4	e34a560f9a086b9f02ca6036fb04d154	unknown	unknown	1920	1080	h264	4052016	376	yuv420p	12.167000	30000/1001	0	0
130	4.2	6.7	factory_18.mp4	87846273a61b8f7d72390b7c8c7a4ee2	unknown	unknown	1920	1080	h264	1762486	1217	yuv420p	39.115000	30000/1001	0	0
131	7	9.5	factory_2.mp4	a77aba14c6e271597e56d54f4ca05be0	unknown	unknown	1920	1080	h264	3175658	421	yuv420p	13.953000	30000/1001	0	0
132	2	4.5	factory_3.mp4	95152109b8c58a0d1e9cfc12502143bf	unknown	unknown	1920	1080	h264	4335041	377	yuv420p	12.120000	30000/1001	0	0
133	2	6.5	factory_4.mp4	78486b9a6e352fa729b7a00a32c1d2b6	unknown	unknown	1920	1080	h264	4457196	727	yuv420p	23.437000	30000/1001	0	0
134	11	13.5	factory_5.mp4	ee130f20d2b6ea2a76e4696172d8a689	unknown	unknown	1920	1080	h264	2626097	595	yuv420p	19.711000	30000/1001	0	0
135	7	10	factory_6.mp4	910d792f5a9d7a4ee56654464e2f258d	unknown	unknown	1920	1080	h264	3874770	630	yuv420p	20.265000	30000/1001	0	0
136	3	5.5	factory_7.mp4	b112466e8304beea23ac6aee9e2e6a0a	unknown	unknown	1920	1080	h264	2114027	215	yuv420p	6.800000	30000/1001	0	0
137	1	3.5	factory_8.mp4	9d22e186404e67b66777665c93c1facf	unknown	unknown	1920	1080	h264	2516172	363	yuv420p	7.592000	30000/1001	0	0
138	3	5.5	factory_9.mp4	c51b14a8e0bd8bbd99a60a59fc94d5c2	unknown	unknown	1920	1080	h264	804456	315	yuv420p	10.233000	30000/1001	0	0
139	0.5	3	man_playing_guitar (Original).mp4	ce32c21b6c6152b5a013463a298fc7c6	unknown	unknown	1920	1080	h264	8110140	391	yuv420p	15.640000	25/1	0	0
140	0	2.5	mixkit-robot-working-in-a-production-line-47257-medium.mp4	8adf11c510b1809b9ea37f22fc295bf0	unknown	unknown	1280	720	h264	2648158	388	yuv420p	15.520000	25/1	0	0
141	0	2.5	person_juggling_balls (2160p).mp4	32400f47ea68c21f528b516bb109ad3b	unknown	unknown	3840	2160	h264	21741244	350	yuv420p	14.000000	25/1	0	0
142	2	4.5	pexels-aamir-somewhere-18712629 (2160p).mp4	2c095b3672f6b1baa1e4f222853695b8	aamir somewhere	18712629	3840	2160	h264	25794376	899	yuv420p	14.983333	60/1	0	0
143	7.5	10	pexels-abdallah-alamodi-5744429 (2160p).mp4	430106473c5ee21aa5259d445b06bd65	abdallah alamodi	5744429	3840	2160	h264	22036481	316	yuv420p	10.533333	30/1	0	0
144	2	4.5	pexels-adrien-jacta-6430497 (Original).mp4	ddcee44ae5c834a3b86fd1dfcb473a16	adrien jacta	6430497	3840	2160	h264	50123196	501	yuv420p	20.040000	25/1	0	0
145	8	10.5	pexels-adrien-jacta-6430501 (2160p).mp4	d6135ef8c0e2b6e1fca0095bd6c3efb9	adrien jacta	6430501	3840	2160	h264	24568878	1186	yuv420p	47.440000	25/1	0	0
146	0	4.0	pexels-advancer-films-12815783 (2160p).mp4	933477717b60136a21f13350de93308d	advancer films	12815783	3840	2160	h264	25007036	290	yuv420p	12.083333	24/1	0	0
147	8	10.5	pexels-alan-w-10332228 (1440p).mp4	4315a50069d722a2b8f900d28ca9d18a	alan w	10332228	2560	1440	h264	11533794	373	yuv420p	14.920000	25/1	0	0
148	9	11.5	pexels-alan-w-11387529 (Original).mp4	971b89cc101f346c238e26c777ae3032	alan w	11387529	1920	1080	h264	43566687	1786	yuv420p	59.533333	30/1	0	0
149	3.5	6	pexels-aleks-b-5290028 (2160p).mp4	c47a13f2b0e70e601173259a827786f2	aleks b	5290028	3840	2160	h264	21026637	253	yuv420p	10.120000	25/1	0	0
150	1.7	4.2	pexels-aleksandr-morozov-6206031 (Original).mp4	fa0adaa085ae02da2c274f52fa4d4c5c	aleksandr morozov	6206031	1920	1080	h264	22333356	378	yuv420p	12.612600	30000/1001	0	0
151	4	6.5	pexels-aleksey-skatchkov-12171867 (Original).mp4	f38b7197f54754375192e7c3f507d4f8	aleksey skatchkov	12171867	3840	2160	h264	105816946	470	yuv420p	18.800000	25/1	0	0
152	0	2.5	pexels-aleksey-skatchkov-12769429 (2160p).mp4	d5c08ed88ad4b78a0c7af4015985ab47	aleksey skatchkov	12769429	3840	2160	h264	27243230	222	yuv420p	8.880000	25/1	0	0
153	0.5	3	pexels-aleksey-skatchkov-15526145 (2160p).mp4	a47f1f008af10fcd026f8fb986be50ed	aleksey skatchkov	15526145	3840	2160	h264	28025827	175	yuv420p	7.000000	25/1	0	0
154	5	7.5	pexels-aleksey-skatchkov-15526271 (Original).mp4	2afbc244e8f099ca6b5efb187f5c47fc	aleksey skatchkov	15526271	3840	2160	h264	108429254	372	yuv420p	14.880000	25/1	0	0
155	2	4.5	pexels-alena-darmel-6651237 (Original).mp4	97461196eaee649c43e448c36f18c1e6	alena darmel	6651237	3840	2160	h264	41943570	405	yuv420p	16.200000	25/1	0	0
156	0.2	2.7	pexels-alena-darmel-6651239 (2160p).mp4	aa0454f95610ee65167b9d50a41a348b	alena darmel	6651239	3840	2160	h264	14547745	288	yuv420p	11.520000	25/1	0	0
157	4	6.5	pexels-alena-darmel-6653837 (2160p).mp4	299bcca3ab38540893b67038f300cada	alena darmel	6653837	3840	2160	h264	18838232	386	yuv420p	15.440000	25/1	0	0
158	0	2.5	pexels-alena-darmel-6654084 (2160p).mp4	25d2eb780bf6e980e7bd9b7afcc1af2b	alena darmel	6654084	3840	2160	h264	21061296	398	yuv420p	15.920000	25/1	0	0
159	0	2.5	pexels-alena-darmel-6950943 (Original).mp4	24d1c474fccc33106fd4d80c6c50c8c9	alena darmel	6950943	3840	2160	h264	32654147	118	yuv420p	4.720000	25/1	0	0
160	2	4.5	pexels-alena-darmel-7320151 (2160p).mp4	7cd9e340f0ec1f1d8a9ad18ac45a3b65	alena darmel	7320151	3840	2160	h264	13406741	263	yuv420p	10.520000	25/1	0	0
161	1	3.5	pexels-alena-darmel-7320153 (Original).mp4	35c9cb6281caef49a1ddf5ea05ed1168	alena darmel	7320153	3840	2160	h264	55410777	198	yuv420p	7.920000	25/1	0	0
162	2.5	5	pexels-alena-darmel-7320360 (2160p).mp4	98ea13d1f3fe57d33e89b081b655f14e	alena darmel	7320360	3840	2160	h264	17353074	308	yuv420p	12.320000	25/1	0	0
163	0	2.5	pexels-alena-darmel-7646596 (2160p).mp4	08686106a244d19182a48ea8764d293d	alena darmel	7646596	3840	2160	h264	22006193	149	yuv420p	5.960000	25/1	0	0
164	0	2.5	pexels-alena-darmel-7646697 (2160p).mp4	a8802dae10b96a4ecad8a6ada0759f69	alena darmel	7646697	3840	2160	h264	22336011	196	yuv420p	7.840000	25/1	0	0
165	0	2.5	pexels-alena-darmel-7730011 (Original).mp4	39e5af6ac356e5ee5958cde3a667c28f	alena darmel	7730011	3840	2160	h264	50336969	200	yuv420p	8.000000	25/1	0	0
166	0	2.5	pexels-alena-darmel-8127933 (Original).mp4	cbeb8c7f938c9e7abfd57149699e42d4	alena darmel	8127933	3840	2160	h264	43070813	223	yuv420p	8.920000	25/1	0	0
167	5.5	8	pexels-alena-darmel-8128022 (Original).mp4	ee005ffaf4592efc6d7299a07c7ae29a	alena darmel	8128022	3840	2160	h264	43834673	201	yuv420p	8.040000	25/1	0	0
168	1	3.5	pexels-alena-darmel-8161004 (2160p).mp4	b16bd9137554a4c70526bdbf922aeb18	alena darmel	8161004	3840	2160	h264	21706471	157	yuv420p	6.280000	25/1	0	0
169	2	4.5	pexels-alex-green-5697635 (2160p).mp4	ee6b836964a8437fe8a529cdd3b58fb2	alex green	5697635	3840	2160	h264	22981097	195	yuv420p	8.131667	24000/1001	0	0
170	14	16.5	pexels-alex-pelsh-6894971 (1440p).mp4	80c7a00cdea4b0f02e4480777e00dc84	alex pelsh	6894971	2560	1440	h264	12475820	1084	yuv420p	36.168333	30000/1001	0	0
171	1	3.5	pexels-alexander-fritz-5987451 (1080p).mp4	1adc8c0f44560a83ecd07b9ef3a56c88	alexander fritz	5987451	1920	1080	h264	2006324	586	yuv420p	23.440000	25/1	0	0
172	4.5	7	pexels-ali-alcántara-15956173 (1080p).mp4	447dd39ce0aff3b01f8cf74263dff4d2	ali alcántara	15956173	1920	1080	h264	5090964	192	yuv420p	8.000000	24/1	0	0
173	0	2.5	pexels-ali-alcántara-18196209 (2160p).mp4	04b51006c32cdf067be347cb455574d2	ali alcántara	18196209	3840	2160	h264	23863806	245	yuv420p	10.208333	24/1	0	0
174	8	10.5	pexels-ali-alcántara-18196219 (2160p).mp4	4e4ef9e16c5885124385b3d3b9d116f9	ali alcántara	18196219	3840	2160	h264	17348504	390	yuv420p	16.250000	24/1	0	0
175	0.4	2.9	pexels-allan-mas-5362163 (2160p).mp4	7bc687b0d4f08cffef870be31ee0248c	allan mas	5362163	3840	2160	h264	22004714	94	yuv420p	3.760000	25/1	0	0
176	0	2.5	pexels-allan-mas-5362370 (2160p).mp4	d8bf510db5ad08ab9ce9c3983af42ad3	allan mas	5362370	3840	2160	h264	22543864	155	yuv420p	6.200000	25/1	0	0
177	2	4.5	pexels-allan-mas-5362602 (2160p).mp4	104e76266056196d4af2027e974ee700	allan mas	5362602	3840	2160	h264	23469394	118	yuv420p	4.720000	25/1	0	0
178	0	2.5	pexels-allan-mas-5379286 (2160p).mp4	e3e19f15544d34210b5eede31184fd01	allan mas	5379286	3840	2160	h264	21665959	132	yuv420p	5.280000	25/1	0	0
179	3	5.5	pexels-allan-mas-5379620 (2160p).mp4	58dd5fe3be8d5a64eb93ded868755485	allan mas	5379620	3840	2160	h264	17333623	304	yuv420p	12.160000	25/1	0	0
180	0	2.5	pexels-allan-mas-5379623 (2160p).mp4	a5d6aa6c4495cfb0a422790fa258336a	allan mas	5379623	3840	2160	h264	22589415	157	yuv420p	6.280000	25/1	0	0
181	1	4.5	pexels-altaf-shah-9070169 (2160p).mp4	da1ac030e8356a712177d2527e472207	altaf shah	9070169	3840	2160	h264	23196182	843	yuv420p	28.128100	30000/1001	0	0
182	1.7	4.2	pexels-amar-preciado-13884572 (1080p).mp4	f081137b765ab0bfa2d5dbaae3eb0209	amar preciado	13884572	1920	1080	h264	4560950	761	yuv420p	12.695000	60000/1001	0	0
183	0.8	3.3	pexels-amina-filkins-5399637 (2160p).mp4	436725e850502ef4c22f515d33c9e62b	amina filkins	5399637	3840	2160	h264	22183069	175	yuv420p	7.000000	25/1	0	0
184	0	2.5	pexels-anastasia-shuraeva-5564616 (2160p).mp4	d56a39ef69ce6d8f2734d608a085b689	anastasia shuraeva	5564616	3840	2160	h264	14812113	414	yuv420p	17.250000	24/1	0	0
185	1.8	4.3	pexels-anastasia-shuraeva-5564617 (2160p).mp4	8d858d5c3d1eb275a1691fb86ed1018f	anastasia shuraeva	5564617	3840	2160	h264	15223620	482	yuv420p	20.083333	24/1	0	0
186	0	2.5	pexels-anastasia-shuraeva-5566242 (2160p).mp4	267e55f9ad4d6ec151b344033d311aa0	anastasia shuraeva	5566242	3840	2160	h264	23448180	117	yuv420p	4.875000	24/1	0	0
187	1.2	3.7	pexels-anastasia-shuraeva-6014070.mp4	43a482bc9de2f8e1a2a0caffb9be2e03	anastasia shuraeva	6014070	4096	2160	h264	22305244	507	yuv420p	21.125000	24/1	0	0
188	10	13.5	pexels-anastasia-shuraeva-7279471 (2160p).mp4	3ef00862bfa72dfef425648e5bdcad24	anastasia shuraeva	7279471	4096	2160	h264	24560578	618	yuv420p	25.750000	24/1	0	0
189	5	7.5	pexels-anastasia-shuraeva-7540048 (2160p).mp4	c71dd1b36e8ea4850f44b22b71bffa00	anastasia shuraeva	7540048	3840	2160	h264	23465649	202	yuv420p	8.425083	24000/1001	0	0
190	5.5	8	pexels-anastasia-shuraeva-7671432 (2160p).mp4	7a4292a79b4fc89f7f44057797ac5a48	anastasia shuraeva	7671432	3840	2160	h264	13314551	531	yuv420p	22.147125	24000/1001	0	0
191	1	3.5	pexels-anastasia-shuraeva-7671625 (2160p).mp4	7726af2c6bf6b86cba19b9985982fb38	anastasia shuraeva	7671625	3840	2160	h264	21606856	191	yuv420p	7.966292	24000/1001	0	0
192	0	2.5	pexels-anastasia-shuraeva-7671719 (2160p).mp4	723758b265f473e168b60710204142e2	anastasia shuraeva	7671719	3840	2160	h264	19013113	626	yuv420p	26.109417	24000/1001	0	0
193	1	4	pexels-anastasia-shuraeva-7672166 (2160p).mp4	a251c43d731baff34cca6ee473b4d813	anastasia shuraeva	7672166	3840	2160	h264	19581605	366	yuv420p	15.265250	24000/1001	0	0
194	13	16.5	pexels-anastasia-shuraeva-8028078 (Original).mp4	a3b7bcdd1f6459d2ce3fc5bc048384b3	anastasia shuraeva	8028078	3840	2160	h264	67532672	446	yuv420p	18.601917	24000/1001	0	0
195	0.5	3	pexels-anastasia-shuraeva-8033607 (Original).mp4	4fba0794d13cd13ebed1eb27fb2331c1	anastasia shuraeva	8033607	3840	2160	h264	68389275	211	yuv420p	8.800458	24000/1001	0	0
196	0	3	pexels-anastasia-shuraeva-8084299 (Original).mp4	16f98bb31908be28873bb0239a0bc55a	anastasia shuraeva	8084299	3840	2160	h264	64041755	214	yuv420p	8.925583	24000/1001	0	0
197	6	8.5	pexels-anastasia-shuraeva-8470707 (2160p).mp4	b15938367543757fabb1ac4b819dab7c	anastasia shuraeva	8470707	3840	2160	h264	24178355	608	yuv420p	24.320000	25/1	0	0
198	3.5	7.7	pexels-anastasia-shuraeva-8502892 (2160p).mp4	3da314842209de70e2a5db0883ba7042	anastasia shuraeva	8502892	3840	2160	h264	21099514	461	yuv420p	19.208333	24/1	0	0
199	8	10.5	pexels-anastasia-shuraeva-8795192 (Original).mp4	6c018b100de02b596b80070c54dd2cfb	anastasia shuraeva	8795192	4096	2160	h264	70919661	335	yuv420p	13.958333	24/1	0	0
200	1.4	4	pexels-anastasia-shuraeva-8926432 (2160p).mp4	8c13b333f4dcc79f3804d944ea32b615	anastasia shuraeva	8926432	3840	2160	h264	19704185	327	yuv420p	13.080000	25/1	0	0
201	1.5	4.0	pexels-anastasia-shuraeva-8926437 (Original).mp4	41261bdf50e2f277d025ef1a72c732fe	anastasia shuraeva	8926437	3840	2160	h264	78666150	244	yuv420p	9.760000	25/1	0	0
202	5	7.5	pexels-anastasia-shuraeva-9429926 (Original).mp4	46e257fa473aa6ce30e9e5f886adb22f	anastasia shuraeva	9429926	4096	2160	h264	71547055	358	yuv420p	14.916667	24/1	0	0
203	0	3.5	pexels-anastasia-shuraeva-9517738 (2160p).mp4	daad1587a1bbb9aff555ade1968e5dd9	anastasia shuraeva	9517738	4096	2160	h264	21921618	218	yuv420p	9.083333	24/1	0	0
204	1	3.5	pexels-anastasia-shuraeva-9606656 (2160p).mp4	aeb61d57815ac8167eabb2776ba6f34a	anastasia shuraeva	9606656	3840	2160	h264	15359932	339	yuv420p	13.560000	25/1	0	0
205	5	8	pexels-anastasia-shuraeva-9606658 (2160p).mp4	51af27253fd34cbca41c38b8c7e5e0dd	anastasia shuraeva	9606658	3840	2160	h264	12581406	438	yuv420p	17.520000	25/1	0	0
206	2	4.5	pexels-anastasia-shuraeva-9607291 (2160p).mp4	93dc141926a0d5502b7adf7069d2ea7a	anastasia shuraeva	9607291	3840	2160	h264	17273502	344	yuv420p	13.760000	25/1	0	0
207	1.5	4	pexels-andi-farruku-6194506 (2160p).mp4	acb49ef17c35bcede6218533ed018396	andi farruku	6194506	3840	2160	h264	21510547	184	yuv420p	6.138333	30000/1001	0	0
208	1	3.5	pexels-andi-farruku-7715978 (Original).mp4	97c1ae0a0b7c8c3fad9d29ce1f5eeb08	andi farruku	7715978	3840	2160	h264	79802309	134	yuv420p10le	4.471133	30000/1001	0	0
209	6.5	9	pexels-anete-lusina-5241046 (2160p).mp4	530daeac6b134def35bd1e71e1cffe11	anete lusina	5241046	3840	2160	h264	19151402	326	yuv420p	10.877533	30000/1001	0	0
210	9	11.5	pexels-anete-lusina-5241051 (2160p).mp4	a7f682a1dd70d468008fdbc65c0e1d67	anete lusina	5241051	3840	2160	h264	15597415	346	yuv420p	11.544867	30000/1001	0	0
211	2.5	5	pexels-anna-korecká-5452973 (2160p).mp4	9b6fefeb5a11415c3ef48553e9754dad	anna korecká	5452973	3840	2160	h264	12401337	532	yuv420p	21.280000	25/1	0	0
212	2.2	4.7	pexels-anna-nekrashevich-7550987 (Original).mp4	4f7f18ac451fa9e91bcad670152f0d37	anna nekrashevich	7550987	3840	2160	hevc	28106057	354	yuvj420p	11.800000	30/1	0	0
213	4	6.5	pexels-anna-shvets-5492777 (2160p).mp4	22347be4f3cc8a730476f68f800030ff	anna shvets	5492777	3840	2160	h264	24602219	681	yuv420p	22.722700	30000/1001	0	0
214	1	3.5	pexels-anna-shvets-6665487 (2160p).mp4	90e25cfbd2597bd3a9c16c7f3e4d4aae	anna shvets	6665487	3840	2160	h264	15418750	783	yuv420p	26.126100	30000/1001	0	0
215	0.8	3.3	pexels-anna-tarazevich-6189268.mp4	d821aecda5ce0c6d885544cac35f3f74	anna tarazevich	6189268	1638	1080	h264	4999423	155	yuv420p	6.200000	25/1	0	0
216	0	2.5	pexels-anna-tarazevich-7467121 (Original).mp4	8fde5bcab5bf26dfea190cb7855cdcda	anna tarazevich	7467121	1920	1080	h264	23464413	443	yuv420p	17.720000	25/1	0	0
217	0	2.5	pexels-anoop-a-nair-13438864 (1440p).mp4	b87bb2c099800e14e7bdda02e5533006	anoop a nair	13438864	2560	1440	h264	15432905	144	yuv420p	5.760000	25/1	0	0
218	0	2.5	pexels-anthony-duarte-17218351 (Original).mp4	c7b000cd05c383193835660bed0d6df4	anthony duarte	17218351	1920	1080	h264	8376077	1260	yuv420p	42.000000	30/1	0	0
219	0	3	pexels-anthony-shkraba-7569556 (2160p).mp4	f469f188953042082fa4366ca1eb5b99	anthony shkraba	7569556	4096	2160	h264	14482901	291	yuv420p	11.640000	25/1	0	0
220	0.6	4	pexels-anthony-shkraba-7569650.mp4	947f3b3361944a0f45aa4c2b91488151	anthony shkraba	7569650	4096	2160	h264	24110725	236	yuv420p	9.440000	25/1	0	0
221	0	2.5	pexels-anthony-shkraba-8049106 (1080p).mp4	171e9c1005a9a733238f695be0ff263e	anthony shkraba	8049106	1920	1080	h264	3927537	385	yuv420p	15.400000	25/1	0	0
222	11	14	pexels-anthony-shkraba-production-8039516 (2160p).mp4	f7ba5758ad783c2cf9ddad719b067b10	anthony shkraba production	8039516	4096	2160	h264	22502898	431	yuv420p	17.240000	25/1	0	0
223	1	3.5	pexels-anthony-shkraba-production-8041857 (Original).mp4	03774fcafe23af1a6bbc17e34a116012	anthony shkraba production	8041857	4096	2160	h264	41377279	313	yuv420p	12.520000	25/1	0	0
224	1	4	pexels-anthony-shkraba-production-8043623 (Original).mp4	fa9544599cbd1b12ec7b6ef6c9fd4e2c	anthony shkraba production	8043623	4096	2160	h264	53712522	369	yuv420p	14.760000	25/1	0	0
225	0	2.5	pexels-anthony-shkraba-production-8043628 (2160p).mp4	503e0693f3bfb33506761b1e739d7ecc	anthony shkraba production	8043628	4096	2160	h264	14081219	307	yuv420p	12.280000	25/1	0	0
226	3	5.5	pexels-anthony-shkraba-production-8135459.mp4	45e8c881ba7a2bd6b3fd6addfba99d6d	anthony shkraba production	8135459	1920	1080	h264	5653030	648	yuv420p	12.960000	50/1	0	0
227	0	2.5	pexels-anthony-shkraba-production-8135867 (1080p).mp4	6cbd246d9689668be1ae551c17200797	anthony shkraba production	8135867	1920	1080	h264	3944127	284	yuv420p	11.360000	25/1	0	0
228	8	10.75	pexels-anthony-shkraba-production-8870143 (1080p).mp4	54b4d61c33971bb366d1a6cf1ffc094d	anthony shkraba production	8870143	1920	1080	h264	4670968	396	yuv420p	15.840000	25/1	0	0
229	1.5	4	pexels-antonius-ferret-5273811 (2160p).mp4	574c7d8c118116c4b90c26c401ff3423	antonius ferret	5273811	3840	2160	h264	20987373	301	yuv420p	10.043367	30000/1001	0	0
230	0	2.5	pexels-any-lane-5944809 (1080p).mp4	f50d77cad5a0d57dfd55b34a2f0eafac	any lane	5944809	1920	1080	h264	4478953	439	yuv420p	17.560000	25/1	0	0
231	0	2.5	pexels-armin-rimoldi-5262568 (2160p).mp4	fe9f31a9cd435d89e20e0175213336d5	armin rimoldi	5262568	3840	2160	h264	21747013	86	yuv420p	3.440000	25/1	0	0
232	3	5.5	pexels-armin-rimoldi-5263027 (2160p).mp4	5e16cdcb36cb0d9a218f93b9f1c546a8	armin rimoldi	5263027	3840	2160	h264	22083444	218	yuv420p	8.720000	25/1	0	0
233	0	2.5	pexels-armin-rimoldi-5264408 (2160p).mp4	7478abbcd0f82b11b87bcde4b686b540	armin rimoldi	5264408	3840	2160	h264	20110724	291	yuv420p	11.640000	25/1	0	0
234	1	3.5	pexels-artem-podrez-5457692.mp4	a7de4428ce7e9e85a00ad8e0bbcb59d9	artem podrez	5457692	3840	2160	h264	21375762	216	yuv420p	7.200000	30/1	0	0
235	3.5	6	pexels-artem-podrez-5968240 (2160p).mp4	4e318ddef7a94ca32aadcd7dc4f50d9f	artem podrez	5968240	3840	2160	h264	24776284	424	yuv420p	14.133333	30/1	0	0
236	1	4.5	pexels-artem-podrez-6266899 (Original).mp4	0e2d1b729cf6968e42a86f10a860bd71	artem podrez	6266899	3840	2160	h264	204788805	540	yuvj420p	18.000000	30/1	0	0
237	1	3.5	pexels-artem-podrez-6274540 (Original).mp4	e48bbe8ff3631c3f604245a3d91407e6	artem podrez	6274540	3840	2160	h264	202378853	496	yuvj420p	16.533333	30/1	0	0
238	5	7.5	pexels-artem-podrez-6274579 (Original).mp4	60c9b417e65233847dcdc59f80ba3dc4	artem podrez	6274579	3840	2160	h264	203784689	395	yuvj420p	13.166667	30/1	0	0
239	2.2	6.5	pexels-artem-podrez-6274807 (Original).mp4	73b3df797080cc13da459753d33005d1	artem podrez	6274807	3840	2160	h264	203565913	305	yuvj420p	10.166667	30/1	0	0
240	1.7	4.2	pexels-artem-podrez-6781559 (Original).mp4	d492f03d137d7efa19a89b69e14853c2	artem podrez	6781559	3840	2160	h264	84022062	221	yuvj420p	7.366667	30/1	0	0
241	1	3.5	pexels-artem-podrez-6824233 (2160p).mp4	152f4bc4fcedd0f11681d8837e5de400	artem podrez	6824233	3840	2160	h264	13063125	345	yuv420p	11.500000	30/1	0	0
242	0.5	3.5	pexels-artem-podrez-6824289 (Original).mp4	6c78b957e452ba0801f0b9fcd74a4d06	artem podrez	6824289	3840	2160	hevc	26393061	481	yuvj420p	16.033333	30/1	0	0
243	0.2	4.2	pexels-artem-podrez-6824322 (2160p).mp4	552838cdde9fb82a3119d4ff361fe023	artem podrez	6824322	3840	2160	h264	22781566	298	yuv420p	9.933333	30/1	0	0
244	3.5	6.5	pexels-artem-podrez-6952362 (Original).mp4	430477e29b43576ab502f9c4670eb54d	artem podrez	6952362	3840	2160	hevc	28087519	416	yuvj420p	13.866667	30/1	0	0
